ID,Title,Body HTML,Vendor,Type,Tags,URL,Total Inventory Qty,Row #,Top Row,Image Type,Image Src,Image Command,Image Position,Image Width,Image Height,Image Alt Text,Variant Inventory Item ID,Variant ID,Variant SKU,Variant Barcode,Variant Image,Variant Weight,Variant Weight Unit,Variant Price,Variant Compare At Price
4372441137205,Utsa Yellow Cropped Leggings,"<p>Perfect for pairing with both tunics and kurtas are these versatile yellow leggings from Utsa. Rendered in a cropped pattern from an ultra soft and breathable stretch cotton fabric, these comfortable pants come finished with an elasticated waistline.</p>",Utsa,Leggings/Churidars,"0 - 500, 12th Oct, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 41WOCHMXC&MXM, Apparel, B1G1, B2G1, Core, Cotton, Ethnic Wear, Ethnic Wear_13, exclude, K2022, L, Leggigns/ Churidars_11, Leggings, Leggings/Churidars, Less then Rs. 500, M, New Essentials Utsa, Offer14, offrange_delete, Part1, S, SALEA AUG2022, SALEA‚A AUG2022, SALE AUG2022, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL, XXL, Yellow Tones",https://www.westside.com/products/utsa-yellow-cropped-leggings-300724274,0,2390,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300724274001_4_95eec79e-7999-4db1-ad81-ece6d487892e.jpg?v=1575025997,MERGE,1.0,1348.0,2000.0,,32865583005749.0,31341141753909.0,300724274001.0,2050023383350,,0.2,kg,299.0,499.0
4370411454517,Wunderlove Cherry Red Underwired Padded Bra,"<p>Splash some colour into your essential range by adding this cherry red bra from Wunderlove to your wardrobe. Sculpted with padded cups and underwire to offer maximum support, it flaunts a knot detailing at the front for added appeal.</p>",Wunderlove,Bras/Bra Sets,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38C, 38D, 501 - 1000, Bras/Bra Sets, Exclude, Lingerie, Lingerie/Sleepwear/Loungewear, offrange_delete, Padded, Part2, Polyamide, Red, Sale Pack, Solid, Wired, wnderlove-bras, Woman, Wunderlove",https://www.westside.com/products/wunderlove-cherry-red-underwired-padded-bra-300803092,0,2395,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300803092007_1.jpg?v=1576763550,MERGE,1.0,1080.0,1440.0,Wunderlove Cherry Red Underwired Padded Bra,32855885414453.0,31333028462645.0,300803092001.0,2050025070210,,0.2,kg,599.0,1099.0
4372445626421,Utsa Maroon Solid Salwar,"<p>Complete your ethnic apparel with the contemporary maroon salwar from Utsa. Styled with drawstrings at the waist, the loose design ensures breathability, while the pure cotton fabric ensures comfort all day long.</p>",Utsa,Salwars/Pants,"0 - 500, Apparel, Apparel_23, Below_999, Core, Cotton, Ethnic Wear, Ethnic Wear_1, Ethnic Wear_23, L, Less then Rs. 500, M, Maroon, New Essentials Utsa, offrange_delete, pant, Pants, S, SALE AUG2023, SALEÂ AUG2023, Salwar/Pants_23, Salwars, Salwars | Pants  Ethnic, Salwars/Pants, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, Woman_299, XL",https://www.westside.com/products/utsa-maroon-solid-salwar-300621343,0,2406,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300621343001_4_453294f4-53b9-4966-9a63-4d2626d91c9a.jpg?v=1575026120,MERGE,1.0,1348.0,2000.0,,32865604173877.0,31341160071221.0,300621343001.0,2050020154243,,0.2,kg,299.0,399.0
4372432388149,Utsa Navy Leggings,"<p>Great for styling with your ethnic separates are these navy leggings from Utsa. Rendered from a stretch cotton fabric to ensue all-day comfort, these are elasticated at the waist and feature a tapered silhouette.</p>",Utsa,Leggings/Churidars,"12th Oct, 16thMay, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 501 - 1000, Apparel, Core, Cotton, Ethnic Wear, K2022, L, Leggings, Leggings/Churidars, M, Navy, New Essentials Utsa, Offer14, offrange_delete, Part1, Rs. 501 - Rs. 1000, S, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL, XXL",https://www.westside.com/products/utsa-navy-leggings-300724258,0,2410,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300724258001_4_f41784a0-9440-4f34-a6c9-3117ff1a8f8f.jpg?v=1575025611,MERGE,1.0,1348.0,2000.0,,32865539031093.0,31341110165557.0,300724000000.0,'2050023382711,,0.2,kg,549.0,
4372433010741,Utsa Off White Churidar,"<p>Form the foundation of a trendy ethnic outfit with this chic off-white churidar from Utsa. Rendered in a tapered design from a soft-to-feel fabric with a hint of stretch and fitted with an elasticated waistband, this separate offers both comfort and style in equal amounts.</p>",Utsa,Leggings/Churidars,"12th Oct, 16thMay, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 501 - 1000, Apparel, Churidars, Core, Ethnic Wear, K2022, L, Leggings/Churidars, M, New Essentials Utsa, Offer14, offrange_delete, Part1, Rs. 501 - Rs. 1000, S, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Viscose, White, Woman, XL",https://www.westside.com/products/utsa-off-white-churidar-300724259,0,2415,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300724259001_4_732c3a62-2f01-4c37-aa3c-3c8a4f069a98.jpg?v=1575025631,MERGE,1.0,1348.0,2000.0,,32865541554229.0,31341112295477.0,300724000000.0,'2050023382759,,0.2,kg,549.0,
4370405851189,Wunderlove Grey And Pink Padded Bra Pack of Two,"<p>Create a seamless silhouette with Wunderloves padded bras. The set of two features solid grey and polka dot pink alternatives. Designed to offer full coverage, these non-wired bras sculpt the silhouette with their full cups that are designed to lend you a natural shape.</p>",Wunderlove,Bras/Bra Sets,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 38B, 38C, 501 - 1000, Bras/Bra Sets, Dusty Pink, Exclude, Grey, Lingerie, Lingerie/Sleepwear/Loungewear, offrange_delete, Pack, Padded, Part2, Polka Dot, Polyester, Sale Pack, wnderlove-bras, Woman, Wunderlove",https://www.westside.com/products/wunderlove-grey-and-pink-padded-bra-pack-of-two-300797708,0,2420,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300797708001_1.jpg?v=1576763559,MERGE,1.0,1080.0,1440.0,Wunderlove Grey And Pink Padded Bra Pack of Two,32855861428277.0,31333006016565.0,300797708001.0,2050024949258,,0.2,kg,799.0,1299.0
4372438974517,Utsa Red Cropped Leggings,"<p>Perfect for pairing with both tunics and kurtas are these versatile red leggings from Utsa. Rendered in a cropped pattern from an ultra soft and breathable stretch cotton fabric, these comfortable pants come finished with an elasticated waistline.</p>",Utsa,Leggings/Churidars,"0 - 500, 12th Oct, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 41WOCHMXC&MXM, Apparel, Core, Cotton, Ethnic Wear, Ethnic Wear_Part-2, K2022, L, Leggings, Leggings/Churidars, Less then Rs. 500, M, New Essentials Utsa, Offer14, offrange_delete, Part1, Red, S, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL, XXL",https://www.westside.com/products/utsa-red-cropped-leggings-300724267,2345,2430,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300724267001_4_0ff700a8-5a16-4528-b991-d7a3a368805b.jpg?v=1575025854,MERGE,1.0,1348.0,2000.0,,32865571045429.0,31341132644405.0,300724267001.0,2050023383077,,0.2,kg,499.0,
4372447068213,Utsa Off-White Solid Salwar,,Utsa,Salwars/Pants,"0 - 500, Apparel, Core, Cotton, Ethnic Wear, Ethnic Wear_Part-2, L, Less then Rs. 500, M, New Essentials Utsa, offrange_delete, pant, Pants, Part1, S, Salwars, Salwars/Pants, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, White, Woman, XL",https://www.westside.com/products/utsa-off-white-solid-salwar-300621345,940,2435,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300621345001_1_952bd89f-9e92-49ab-b843-bf66b523cc3f.jpg?v=1576763492,MERGE,1.0,1348.0,2000.0,Utsa Off-White Solid Salwar,32865610006581.0,31341163937845.0,300621345001.0,2050020154403,,0.2,kg,399.0,
4372449198133,Utsa Fuchsia Pure Cotton Salwar,"<p>Seal off your ethnic outfits with this fuchsia salwar from Utsa. Fabricated from a pure cotton material for uninterrupted comfort, this garment is styled with a loose contour that tapers slightly towards the bottom. The drawstring waist gently cinches you in for an adjustable fit.</p>",Utsa,Salwars/Pants,"0 - 500, Apparel, Apparel_23, Below_999, Core, Cotton, Ethnic Wear, Ethnic Wear_1, Ethnic Wear_23, L, Less then Rs. 500, M, New Essentials Utsa, offrange_delete, pant, Pants, Pink, S, SALE AUG2023, SALEÂ AUG2023, Salwar/Pants_23, Salwars, Salwars | Pants  Ethnic, Salwars/Pants, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, Woman_299, XL",https://www.westside.com/products/utsa-fuchsia-pure-cotton-salwar-300770293,0,2439,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300770293001_4_d944fe24-f54e-4dd5-9890-d4e9f0af9463.jpg?v=1575026227,MERGE,1.0,1348.0,2000.0,,32865625342005.0,31341176356917.0,300770293001.0,2050024368387,,0.2,kg,299.0,399.0
4372451885109,Nuon Ice Blue Jeans,"<p>Pairing well with a variety of separates are these ice blue jeans from Nuon. With subtle faded details at the front that is perfect for every season, this five-pocket style is made from a stretch-cotton material and is finished with contrast stitching.</p>",Nuon,Jeans,"26, 28, 30, 32, 34, 501 - 1000, All Jeans & Trousers , Apparel, Blue, Core, Denim, Exclude, Jeans, Nuon, Nuon Woman, offrange_delete, Pant, Pants, Part2, Sale Pack, Special Prices, Western Wear, Woman, ws-nuon-girl-bottomwear",https://www.westside.com/products/nuon-ice-blue-jeans-300597964,0,2443,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300597964001_4_1b5c8c39-1e23-4bf9-893a-a393d442b84c.jpg?v=1575026331,MERGE,1.0,1348.0,2000.0,,32865635074101.0,31341184254005.0,300597964001.0,2050019563995,,0.2,kg,599.0,999.0
4370414403637,Wunderlove Lilac Lace Detailed Bra,"<p>Fortify your essential collection by selecting this lilac bra from Wunderlove. Featuring a lace detailed front for a feminine touch, this non-wired style is crafted from a light cotton blend which assures uninterrupted comfort.</p>",Wunderlove,Bras/Bra Sets,"19th Nov-Video, 32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 501 - 1000, Blended, Bras/Bra Sets, Exclude, Lace, Lilac-Grey, Lingerie, Lingerie/Sleepwear/Loungewear, Non-Padded, offrange_delete, Part2, Pink, Sale Pack, wnderlove-bras, Woman, Wunderlove",https://www.westside.com/products/wunderlove-lilac-lace-detailed-bra-300805017,0,2448,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300805017001_1.jpg?v=1576763543,MERGE,1.0,1080.0,1440.0,Wunderlove Lilac Lace Detailed Bra,32855903273013.0,31333044125749.0,300805017001.0,2050025103574,,0.2,kg,599.0,899.0
4370409062453,Wunderlove Burgundy Padded Bra Pack of Two,"<p>Harmonise your lingerie line-up with Wunderloves padded bras. The set of two features a solid burgundy and floral print alternatives. Designed to offer full coverage, these non-wired bras sculpt the silhouette with their full cups that are designed to lend you a natural shape.</p>",Wunderlove,Bras/Bra Sets,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 38B, 38C, 501 - 1000, Bras/Bra Sets, Exclude, Floral, Lingerie, Lingerie/Sleepwear/Loungewear, offrange_delete, Pack, Padded, Part2, Polyester, Purple, Sale Pack, wnderlove-bras, Woman, Wunderlove",https://www.westside.com/products/wunderlove-burgundy-padded-bra-pack-of-two-300803061,0,2460,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300803061003_1.jpg?v=1576763554,MERGE,1.0,1080.0,1440.0,Wunderlove Burgundy Padded Bra Pack of Two,32855872798773.0,31333016010805.0,300803061001.0,2050025070111,,0.2,kg,799.0,1299.0
4372430422069,Utsa Black Churidar,"<p>Form the foundation of a trendy ethnic outfit with this chic black churidar from Utsa. Rendered in a tapered design from a soft-to-feel fabric with a hint of stretch and fitted with an elasticated waistband, this separate offers both comfort and style in equal amounts.</p>",Utsa,Leggings/Churidars,"12th Oct, 16thMay, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 501 - 1000, Apparel, Black, Churidars, Core, Ethnic Wear, Gold & Black, K2022, L, Leggings/Churidars, M, New Essentials Utsa, Offer14, offrange_delete, Part1, Rs. 501 - Rs. 1000, S, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Viscose, Woman, XL, XXL",https://www.westside.com/products/utsa-black-churidar-300724254,0,2470,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300724254001_4_ab5150d1-6fd7-45a3-a68c-9379be4daa0f.jpg?v=1575025546,MERGE,1.0,1348.0,2000.0,Utsa Black Churidar for women full view - Westside,32865528414261.0,31341101482037.0,300724000000.0,'2050023382551,,0.2,kg,549.0,
4370415091765,Wunderlove Mauve Lace Sunshine Bra,"<p>Enliven your lingerie collection with Wunderloves mauve Sunshine bra. Offering soft and comfortable padded cups with underwire support, this piece showcases an intricate floral lace design. You can partner yours with the matching briefs.</p>",Wunderlove,Bras/Bra Sets,"0 - 500, 32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, Blended, Bras/Bra Sets, Exclude, Lace, Lingerie, Lingerie/Sleepwear/Loungewear, offrange_delete, Padded, Part2, Purple, Sale Pack, wnderlove-bras, Woman, Wunderlove",https://www.westside.com/products/wunderlove-mauve-lace-sunshine-bra-300801786,0,2475,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300801786001_1.jpg?v=1576763542,MERGE,1.0,1080.0,1440.0,Wunderlove Mauve Lace Sunshine Bra,32855907958837.0,31333048713269.0,300801786001.0,2050025045201,,0.2,kg,399.0,799.0
4372443824181,Utsa Sea Green Leggings,"<p>Perfect for pairing with both tunics and kurtas are these versatile sea green leggings from Utsa. Rendered from an ultra soft and breathable stretch cotton fabric, these comfortable pants come finished with an elasticated waistline.</p>",Utsa,Leggings/Churidars,"0 - 500, 12th Oct, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 41WOCHMXC&MXM, Apparel, Apparel_23, Below_999, Core, Cotton, Ethnic Wear, Ethnic Wear_23, Green, K2022, L, Leggings, Leggings/Churidars, Less then Rs. 500, M, New Essentials Utsa, Offer14, offrange_delete, Part1, S, SALE AUG2023, SALEÂ AUG2023, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, Woman_299, XL, XXL",https://www.westside.com/products/utsa-sea-green-leggings-300770276,0,2487,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300770276001_4_f138c918-7898-428c-9134-4582f70d17cc.jpg?v=1575026074,MERGE,1.0,1348.0,2000.0,,32865596571701.0,31341152763957.0,300770276001.0,2050024367670,,0.2,kg,299.0,499.0
4372441694261,Utsa Fuchsia Leggings,"<p>Perfect for pairing with both tunics and kurtas are these versatile fuchsia leggings from Utsa. Rendered from an ultra soft and breathable stretch cotton fabric, these comfortable pants come finished with an elasticated waistline.</p>",Utsa,Leggings/Churidars,"0 - 500, 12th Oct, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 41WOCHMXC&MXM, Apparel, Core, Cotton, Ethnic Wear, Ethnic Wear_Part-2, K2022, L, Leggings, Leggings/Churidars, Less then Rs. 500, M, New Essentials Utsa, Offer14, offrange_delete, Part1, Pink, S, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL, XXL",https://www.westside.com/products/utsa-fuchsia-leggings-300770273,2379,2492,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300770273001_4_710dc375-9251-4cb4-ba1a-577f64f46d87.jpg?v=1575026016,MERGE,1.0,1348.0,2000.0,,32865585430581.0,31341143982133.0,300770273001.0,2050024367557,,0.2,kg,499.0,
4372447625269,Utsa Sea Green Solid Salwar,"<p>Complete your ethnic apparel with the contemporary sea green salwar from Utsa. Styled with drawstrings at the waist, the loose design ensures breathability, while the pure cotton fabric ensures comfort all day long.</p>",Utsa,Salwars/Pants,"0 - 500, Apparel, Apparel_23, Below_999, Core, Cotton, Ethnic Wear, Ethnic Wear_1, Ethnic Wear_23, Green, L, Less then Rs. 500, M, New Essentials Utsa, offrange_delete, pant, Pants, S, SALE AUG2023, SALEÂ AUG2023, Salwar/Pants_23, Salwars, Salwars | Pants  Ethnic, Salwars/Pants, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, Woman_299, XL",https://www.westside.com/products/utsa-sea-green-solid-salwar-300621349,0,2497,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300621349001_1_2e1d48bc-4b74-4cf4-b9d6-495892768986.jpg?v=1576763491,MERGE,1.0,1348.0,2000.0,Utsa Sea Green Solid Salwar,32865612267573.0,31341165805621.0,300621349001.0,2050020154809,,0.2,kg,299.0,399.0
4372444577845,Utsa Black Solid Salwar,"<p>Complete your ethnic apparel with the contemporary black salwar from Utsa. Styled with drawstrings at the waist, the loose design ensures breathability, while the pure cotton fabric ensures comfort all day long.</p>",Utsa,Salwars/Pants,"0 - 500, Apparel, Black, Core, Cotton, Ethnic Wear, Ethnic Wear_Part-2, Gold & Black, L, Less then Rs. 500, M, New Essentials Utsa, offrange_delete, pant, Pants, Part1, S, Salwars, Salwars/Pants, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL",https://www.westside.com/products/utsa-black-solid-salwar-300621338,1400,2501,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300621338001_1_1702d11f-a12b-40bc-97bb-187282c0415a.jpg?v=1698731170,MERGE,1.0,1348.0,2000.0,Utsa Black Solid Salwar for women - Westside,32865599553589.0,31341155942453.0,300621338001.0,2050020153840,,0.2,kg,399.0,
4372450639925,Nuon Dark Blue Cropped Jeans,"<p>Revamp your casual edit with a dash of contemporary appeal by picking these dark blue cropped jeans from Nuon. Crafted from a soft stretch fabric for optimum comfort, this five-pocket-style is fashioned with a zipper detailing at the hems for a modern finish.</p>",Nuon,Jeans,"26, 28, 30, 32, 34, 501 - 1000, All Jeans & Trousers , Apparel, Blue, Core, Denim, Exclude, Jeans, Less then Rs. 500, Nuon, Nuon Woman, offrange_delete, Pant, Pants, Part2, SALE AUG2021, Special Prices, Western Wear, Woman, ws-nuon-girl-bottomwear",https://www.westside.com/products/nuon-dark-blue-cropped-jeans-300591034,0,2505,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300591034001_4_1d389565-df4d-46f1-8f33-3a1bd4e21db8.jpg?v=1575026296,MERGE,1.0,1348.0,2000.0,,32865631698997.0,31341182222389.0,300591034001.0,2050019381506,,0.2,kg,399.0,999.0
4372442906677,Utsa Orange Leggings,"<p>Perfect for pairing with both tunics and kurtas are these versatile orange leggings from Utsa. Rendered from an ultra soft and breathable stretch cotton fabric, these comfortable pants come finished with an elasticated waistline.</p>",Utsa,Leggings/Churidars,"0 - 500, 12th Oct, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 41WOCHMXC&MXM, Apparel, Apparel_23, Below_999, Core, Cotton, Ethnic Wear, Ethnic Wear_23, K2022, L, Leggings, Leggings/Churidars, Less then Rs. 500, M, New Essentials Utsa, Offer14, offrange_delete, Orange, Part1, S, SALE AUG2023, SALEÂ AUG2023, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, Woman_299, XL, XXL",https://www.westside.com/products/utsa-orange-leggings-300770275,0,2515,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300770275001_4_32997bce-1ee0-494b-9fa4-2c2bf9ae51b2.jpg?v=1575026055,MERGE,1.0,1348.0,2000.0,,32865593786421.0,31341150339125.0,300770275001.0,2050024367632,,0.2,kg,299.0,499.0
4372453195829,Nuon Black Jeans,"<p>Perfect for upping your style quotient are these black jeans from Nuon. Made from the softest stretch cotton fabric, this five-pocket-style sits at the mid-waist and tapers all the way down to the ankle for a stylish finish.</p>",Nuon,Jeans,"26, 28, 30, 32, 34, 501 - 1000, All Jeans & Trousers , Apparel, Black, Core, Denim, Exclude, Gold & Black, Jeans, Less then Rs. 500, Nuon, Nuon Woman, offrange_delete, Pant, Pants, Part2, SALE AUG2021, Special Prices, Western Wear, Woman, ws-nuon-girl-bottomwear",https://www.westside.com/products/nuon-black-jeans-300699824,0,2520,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300699824001_4_857578e7-70bc-4fb6-9153-d55efb4dae2c.jpg?v=1575026404,MERGE,1.0,1348.0,2000.0,Nuon Black Jeans | Black Jeans for women product view - Westside,32865639399477.0,31341188087861.0,300699824001.0,2050022515738,,0.2,kg,399.0,999.0
4372442185781,Utsa Grey Leggings,"<p>Excellent for pairing with a variety of kurtas and kurtis are these grey leggings from Utsa. Rendered from a soft cotton-blend fabric that assures comfort and breathability, this creation is is fixed with an elasticated-enabled waist for a non-restrictive fit.</p>",Utsa,Leggings/Churidars,"0 - 500, 12th Oct, 17thNov, 28thoffer, 29th May, 2ndFeb, 30Sep, 41WOCHMXC&MXM, Apparel, Core, Cotton, Ethnic Wear, Ethnic Wear_Part-2, Grey, K2022, L, Leggings, Leggings/Churidars, Less then Rs. 500, M, New Essentials Utsa, Offer14, offrange_delete, Part1, S, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL, XXL",https://www.westside.com/products/utsa-grey-leggings-300770274,1914,2530,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300770274001_4_8ffae755-ef0d-4cc6-9bef-d7cf21017d91.jpg?v=1575026036,MERGE,1.0,1348.0,2000.0,,32865589788725.0,31341148536885.0,300770274001.0,2050024367595,,0.2,kg,499.0,
4372454965301,Nuon White Jeans,"<p>Nuons white jeans are a versatile option that pair well with a variety of separates. In a light-wash thats perfect for the warmer months, these skinny jeans are fashioned to sit high on the waist and crafted from stretch-cotton for the perfect fit.</p>",Nuon,Jeans,"26, 28, 30, 32, 34, 501 - 1000, All Jeans & Trousers , Apparel, Core, Denim, Exclude, Jeans, Nuon, Nuon Woman, offrange_delete, Pant, Pants, Part2, Sale Pack, Special Prices, Western Wear, White, Woman, ws-nuon-girl-bottomwear",https://www.westside.com/products/nuon-white-jeans-300724637,0,2540,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300724637001_4_f3b3b734-fb80-4927-aaaf-45a5ac539aa7.jpg?v=1575026443,MERGE,1.0,1348.0,2000.0,,32865645559861.0,31341192380469.0,300724637001.0,2050023388683,,0.2,kg,399.0,999.0
4372457586741,Utsa Black Solid Palazzos,"<p>Complement your ethnic style by picking up versatile staples like these black palazzos by Utsa. Rendered in lightweight fabric for a fluid silhouette, this elasticated waist style features a minimalistic design and a flared hem.</p>",Utsa,Skirts & Palazzos,"501 - 1000, Apparel, Black, Black palazzos, Black palazzos for women, Core, ethnic palazzos, ethnic palazzos for women, Ethnic Wear, Ethnic Wear_Part-2, ethnic women, Festival Wear, Festive, Gold & Black, Kurta & set, L, M, Mid rise, New Essentials Utsa, Palazzo, Palazzos, Palazzos  | Skirts, Palazzos for women, Palazzos westside, Palazzos women, Part1, Regular Fit, Rs. 501 - Rs. 1000, S, Skirts & Palazzos, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Viscose, westside, westside online shopping for women, westside Palazzos, Wishlist Now, Woman, women ethnic wear, women palazzos, XL, XXL",https://www.westside.com/products/utsa-black-solid-palazzos-300673565,1018,2545,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300673565001_1_b2412830-0e9a-46ca-8373-6c378dc4b8e2.jpg?v=1670323363,MERGE,1.0,1348.0,2000.0,Utsa Black Solid Palazzos for women full view - Westside,32865657847861.0,31341202145333.0,300673565001.0,2050021838104,,0.2,kg,799.0,
4372460503093,Utsa White Palazzos,"<p>Perfect for wearing with an array of kurtas and kurtis, these white palazzos from Utsa will make a versatile addition to your wardrobe. They are elasticated at the waist to lend you a snug fit and rendered in a breezy silhouette from a soft and flowing fabric to provide effortless comfort.</p>",Utsa,Skirts & Palazzos,"501 - 1000, Apparel, Core, ethnic palazzos, ethnic palazzos for women, Ethnic Wear, Ethnic Wear_Part-2, ethnic women, Festival Wear, Festive, Kurta & set, L, M, Mid rise, New Essentials Utsa, Palazzo, Palazzos, Palazzos  | Skirts, Palazzos for women, Palazzos westside, Palazzos women, Part1, Regular fit, Rs. 501 - Rs. 1000, S, Skirts & Palazzos, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Viscose, westside, westside online shopping for women, westside Palazzos, White, White palazzos, White palazzos for women, Wishlist Now, Woman, women ethnic wear, women palazzos, XL, XXL",https://www.westside.com/products/utsa-white-palazzos-300785020,1686,2550,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300785020001_1_c211831c-d9e2-49b0-827e-59d07979e7de.jpg?v=1670323339,MERGE,1.0,1080.0,1440.0,Utsa White Palazzos,32865670791221.0,31341211484213.0,300785020001.0,2050024674266,,0.2,kg,799.0,
4372464533557,Utsa Black Crochet Palazzos,"<p>For an extra dose of feminine charm to your everyday ethnic dressing, pick these black palazzos from Utsa. Rendered in a breezy silhouette from a soft and breathable cotton-linen blend, these come designed with an elasticated drawstring waistline and a crochet trim on the hem.</p>",Utsa,Skirts & Palazzos,"501 - 1000, Apparel, Black, Core, Cotton, Ethnic Wear, Ethnic Wear_Part-2, Gold & Black, Kurta & set, L, M, New Essentials Utsa, offrange_delete, Palazzos, Part1, Rs. 501 - Rs. 1000, S, Skirts & Palazzos, Solid, Special Prices, Utsa, utsa-women-ethnic-bottom, Woman, XL, XXL",https://www.westside.com/products/utsa-black-crochet-palazzos-300732284,2068,2555,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300732284001_1_348fd6a6-03e6-4987-a828-2ebebc929e9b.jpg?v=1576763472,MERGE,1.0,1348.0,2000.0,Utsa Black Crochet Palazzos for women full view - Westside,32865685405749.0,31341224362037.0,300732284001.0,2050023573942,,0.2,kg,799.0,
4372456210485,LOV Black Cropped Jeans,"<p>In a versatile black hue, these jeans from LOV are the perfect pairing option for a variety of tops and t-shirts. Constructed from a soft fabric with a hint of stretch, this mid-waist pair is cut to a cropped frame and comes with five pockets for maximum utility.</p>",LOV,Jeans,"1001 - 1500, 28, 30, 32, 34, 36, All Jeans & Trousers , Apparel, B1G1, B2G1, Black, Core, Cotton, Denim, exclude, Gold & Black, Jeans, Jeans Video, LOV, lov-women-western-pants, offrange_delete, Pant, Pants, Part3, Rs. 1000 - Rs. 2000, Rs. 501 - Rs. 1000, SALE AUG2022, SALEÂ AUG2022, SALEÃ‚Â AUG2022, Solid, Special Prices, Western Wear, Woman, Womens Wear_13",https://www.westside.com/products/lov-black-cropped-jeans-300786326,0,2560,True,IMAGE,https://cdn.shopify.com/s/files/1/0266/6276/4597/products/100001_300786326001_4_9aec66e1-0060-4acb-80eb-71b7b42dce36.jpg?v=1575026487,MERGE,1.0,1080.0,1440.0,,32865649721397.0,31341196476469.0,300786326001.0,2050024700347,,0.2,kg,699.0,1299.0
